"PolNum","CalYear","Gender","Type","Category","Occupation","Age","Group1","Bonus","Poldur","Value","Adind","SubGroup2","Group2","Density","Exppdays","Numtppd","Numtpbi","Indtppd","Indtpbi","Exposure","ClaimNb","ClaimTotal","ClaimFrequency","PurePremium"
200150659,2009,"Male","D","Small","Self-employed",36,9,150,14,9070,1,"R3","R",200.6565503,163,0,0,0,0,0.446575342465753,0,0,0,0
200150660,2009,"Male","A","Small","Unemployed",36,9,-50,12,3945,0,"L133","L",51.55500772,365,0,0,0,0,1,0,0,0,0
200150661,2009,"Male","D","Small","Self-employed",38,14,-30,8,11045,1,"Q56","Q",114.1467007,365,0,0,0,0,1,0,0,0,0
200150662,2009,"Male","D","Large","Employed",53,14,-50,12,9795,1,"L84","L",129.6779531,365,0,0,0,0,1,0,0,0,0
200150663,2009,"Male","B","Medium","Employed",30,13,20,6,19880,0,"U13","U",112.8034383,365,0,0,0,0,1,0,0,0,0
200150664,2009,"Male","A","Medium","Retired",51,6,-50,13,7115,0,"S6","S",32.3065089,365,0,0,0,0,1,0,0,0,0
200150665,2009,"Male","D","Small","Self-employed",46,15,-50,9,9555,0,"L85","L",61.51657295,365,0,0,0,0,1,0,0,0,0
200150666,2009,"Female","A","Small","Employed",18,15,0,1,18380,0,"L32","L",59.11189493,126,0,0,0,0,0.345205479452055,0,0,0,0
200150667,2009,"Male","B","Medium","Retired",57,18,-20,12,15610,1,"Q48","Q",186.6850127,180,0,0,0,0,0.493150684931507,0,0,0,0
200150668,2009,"Male","A","Medium","Self-employed",44,8,-30,13,22305,1,"O27","O",31.37042579,331,0,0,0,0,0.906849315068493,0,0,0,0
200150669,2009,"Female","D","Medium","Housewife",25,12,10,14,3445,0,"Q30","Q",222.2151274,365,0,0,0,0,1,0,0,0,0
200150670,2009,"Male","B","Small","Housewife",22,4,-30,2,7900,1,"L99","L",100.9312267,153,0,0,0,0,0.419178082191781,0,0,0,0
200150671,2009,"Male","F","Small","Self-employed",20,16,40,0,21555,0,"M20","M",148.9956325,365,1,1,1093.2524795,1720.4743914,1,1,1093.2524795,1,1093.2524795
200150672,2009,"Female","B","Large","Unemployed",33,16,-50,9,44635,1,"Q56","Q",114.1467007,365,0,0,0,0,1,0,0,0,0
200150673,2009,"Male","B","Small","Self-employed",56,14,-50,9,18685,1,"Q29","Q",239.4551701,358,0,0,0,0,0.980821917808219,0,0,0,0
200150674,2009,"Female","D","Large","Employed",27,4,-20,5,23360,1,"N13","N",94.29603751,198,0,0,0,0,0.542465753424658,0,0,0,0
200150675,2009,"Male","D","Small","Employed",22,4,-40,0,31515,0,"Q13","Q",166.5549379,365,0,0,0,0,1,0,0,0,0
200150676,2009,"Male","A","Large","Retired",59,12,-50,0,6815,0,"Q57","Q",149.997808,365,0,0,0,0,1,0,0,0,0
200150677,2009,"Male","C","Large","Housewife",32,12,-40,0,20190,1,"L36","L",58.59040352,365,0,0,0,0,1,0,0,0,0
200150678,2009,"Female","A","Small","Housewife",49,16,-40,5,8685,1,"S11","S",24.01925056,365,0,0,0,0,1,0,0,0,0
200150679,2009,"Male","A","Medium","Unemployed",22,11,-30,8,16690,1,"R9","R",251.432848,301,0,0,0,0,0.824657534246575,0,0,0,0
200150680,2009,"Female","F","Large","Retired",65,16,-30,10,27610,1,"R20","R",290.1327193,210,0,0,0,0,0.575342465753425,0,0,0,0
200150681,2009,"Male","C","Large","Housewife",49,17,-40,8,9755,1,"L116","L",100.3048589,155,0,0,0,0,0.424657534246575,0,0,0,0
200150682,2009,"Male","A","Small","Retired",46,16,40,5,24920,0,"L92","L",73.85052034,365,0,0,0,0,1,0,0,0,0
200150683,2009,"Male","D","Large","Retired",66,16,-40,9,19520,1,"Q66","Q",99.43621052,365,0,0,0,0,1,0,0,0,0
200150684,2009,"Male","B","Medium","Housewife",73,7,-30,7,17675,1,"Q31","Q",185.1345389,279,0,0,0,0,0.764383561643836,0,0,0,0
200150685,2009,"Male","A","Medium","Retired",67,6,-40,6,12830,1,"P35","P",40.08261306,365,0,0,0,0,1,0,0,0,0
200150686,2009,"Male","E","Medium","Retired",63,12,-30,8,23065,0,"L60","L",63.17028387,365,0,0,0,0,1,0,0,0,0
200150687,2009,"Male","A","Medium","Employed",52,12,-40,0,20585,1,"R18","R",284.1301175,365,0,0,0,0,1,0,0,0,0
200150688,2009,"Male","B","Large","Housewife",66,14,-50,13,20090,1,"Q2","Q",123.0199289,155,0,0,0,0,0.424657534246575,0,0,0,0
200150689,2009,"Male","D","Large","Unemployed",36,18,-10,3,27660,0,"L78","L",82.67020711,365,0,0,0,0,1,0,0,0,0
200150690,2009,"Male","E","Medium","Employed",37,14,-10,15,8685,1,"R22","R",270.4632326,365,1,0,367.3195659,0,1,1,367.3195659,1,367.3195659
200150691,2009,"Female","A","Medium","Self-employed",47,13,10,3,38665,0,"S11","S",24.01925056,365,0,0,0,0,1,0,0,0,0
200150692,2009,"Male","A","Small","Employed",33,8,-30,5,11875,0,"N7","N",88.95152383,365,0,0,0,0,1,0,0,0,0
200150693,2009,"Male","B","Small","Employed",24,5,40,1,9465,1,"P11","P",28.38649426,365,0,0,0,0,1,0,0,0,0
200150694,2009,"Male","A","Large","Employed",31,20,70,9,9985,1,"L32","L",59.11189493,324,0,0,0,0,0.887671232876712,0,0,0,0
200150695,2009,"Male","F","Large","Unemployed",32,13,60,2,7830,1,"N4","N",109.6318854,365,2,0,584.14290462,0,1,2,584.14290462,2,584.14290462
200150696,2009,"Male","E","Large","Retired",63,10,40,0,8025,1,"L77","L",71.51212062,365,0,0,0,0,1,0,0,0,0
200150697,2009,"Female","B","Medium","Unemployed",40,11,-30,7,16425,0,"P19","P",24.82652767,365,0,0,0,0,1,0,0,0,0
200150698,2009,"Male","A","Small","Housewife",29,12,-20,10,15025,1,"M22","M",153.4523215,131,1,0,453.65374544,0,0.358904109589041,1,453.65374544,2.78625954198473,1263.99707698931
200150699,2009,"Male","A","Small","Employed",28,13,-20,13,3490,1,"R21","R",275.2822626,365,0,0,0,0,1,0,0,0,0
200150700,2009,"Male","B","Medium","Self-employed",44,16,10,14,12595,0,"Q26","Q",237.675525,258,1,0,56.500475742,0,0.706849315068493,1,56.500475742,1.41472868217054,79.9328435884884
200150701,2009,"Male","F","Small","Self-employed",58,16,-50,15,18550,1,"R9","R",251.432848,365,0,0,0,0,1,0,0,0,0
200150702,2009,"Female","D","Large","Employed",38,7,30,13,26695,1,"R7","R",180.0831298,177,0,0,0,0,0.484931506849315,0,0,0,0
200150703,2009,"Male","B","Medium","Self-employed",21,11,40,8,25375,0,"R2","R",145.223003,365,2,0,603.2290818,0,1,2,603.2290818,2,603.2290818
200150704,2009,"Female","B","Large","Retired",53,2,-50,14,2220,1,"L125","L",44.16537902,127,0,0,0,0,0.347945205479452,0,0,0,0
200150705,2009,"Male","D","Large","Self-employed",40,18,0,1,18650,1,"L40","L",76.05272599,365,0,1,0,111.57094383,1,0,0,0,0
200150706,2009,"Female","A","Medium","Employed",49,17,-50,1,26475,1,"Q13","Q",166.5549379,365,0,0,0,0,1,0,0,0,0
200150707,2009,"Male","D","Medium","Employed",30,7,-40,1,18945,0,"N8","N",106.5583041,299,0,0,0,0,0.819178082191781,0,0,0,0
200150708,2009,"Male","D","Large","Housewife",72,7,100,7,15255,0,"S29","S",27.01981982,365,0,1,0,481.875343,1,0,0,0,0
200150709,2009,"Male","D","Large","Employed",23,14,0,15,16680,0,"R36","R",276.3355652,365,0,0,0,0,1,0,0,0,0
200150710,2009,"Male","B","Small","Employed",45,11,110,2,5510,0,"L28","L",68.77710211,365,1,0,584.76617317,0,1,1,584.76617317,1,584.76617317
200150711,2009,"Male","A","Medium","Employed",32,4,-40,3,7060,1,"L78","L",82.67020711,365,0,0,0,0,1,0,0,0,0
200150712,2009,"Male","D","Medium","Employed",29,8,50,2,10990,1,"M17","M",201.6569069,365,1,0,923.43911906,0,1,1,923.43911906,1,923.43911906
200150713,2009,"Male","A","Medium","Retired",49,7,20,3,42475,1,"Q22","Q",144.998902,283,0,0,0,0,0.775342465753425,0,0,0,0
200150714,2009,"Male","D","Large","Housewife",37,10,-50,9,19525,1,"Q41","Q",213.2556548,179,0,0,0,0,0.49041095890411,0,0,0,0
200150715,2009,"Male","B","Medium","Retired",73,9,-40,12,8925,1,"P28","P",41.2451199,365,0,0,0,0,1,0,0,0,0
200150716,2009,"Female","D","Large","Employed",57,10,-20,5,8730,0,"T4","T",23.97168003,365,0,0,0,0,1,0,0,0,0
200150717,2009,"Female","F","Medium","Employed",33,9,-50,10,22760,1,"L7","L",55.29380019,365,0,0,0,0,1,0,0,0,0
200150718,2009,"Male","A","Large","Retired",65,10,-50,1,24575,0,"M22","M",153.4523215,143,0,0,0,0,0.391780821917808,0,0,0,0
200150719,2009,"Male","E","Medium","Unemployed",26,6,-10,9,26280,0,"R26","R",295.7970919,365,1,0,131.28376889,0,1,1,131.28376889,1,131.28376889
200150720,2009,"Male","D","Large","Housewife",59,9,-40,14,27755,1,"R11","R",259.0040603,333,1,0,5.8746946038,0,0.912328767123288,1,5.8746946038,1.0960960960961,6.43922982098198
200150721,2009,"Female","E","Medium","Self-employed",30,2,-30,2,4135,0,"U6","U",76.98652096,194,0,0,0,0,0.531506849315069,0,0,0,0
200150722,2009,"Male","A","Medium","Housewife",49,9,20,6,20210,0,"L34","L",68.39045202,365,0,0,0,0,1,0,0,0,0
200150723,2009,"Male","A","Large","Housewife",74,18,120,15,16135,1,"L36","L",58.59040352,365,3,0,1260.0577782,0,1,3,1260.0577782,3,1260.0577782
200150724,2009,"Female","A","Medium","Unemployed",57,16,-50,2,19455,0,"U8","U",125.1320458,365,0,0,0,0,1,0,0,0,0
200150725,2009,"Male","D","Medium","Employed",45,10,-30,12,18875,1,"Q22","Q",144.998902,365,0,0,0,0,1,0,0,0,0
200150726,2009,"Male","A","Medium","Employed",34,13,150,1,16690,0,"S7","S",32.57069103,348,0,0,0,0,0.953424657534247,0,0,0,0
200150727,2009,"Female","B","Medium","Unemployed",48,20,10,5,13780,0,"T1","T",28.96459267,227,0,0,0,0,0.621917808219178,0,0,0,0
200150728,2009,"Male","A","Small","Employed",52,9,-50,12,8980,1,"N12","N",133.2886429,365,0,0,0,0,1,0,0,0,0
200150729,2009,"Male","A","Large","Employed",32,15,40,6,37820,0,"M4","M",190.0515645,365,1,0,488.84287149,0,1,1,488.84287149,1,488.84287149
200150730,2009,"Male","C","Medium","Self-employed",54,7,-50,3,9380,1,"L128","L",56.70111618,365,1,0,883.25242648,0,1,1,883.25242648,1,883.25242648
200150731,2009,"Male","C","Small","Employed",32,10,140,1,16725,0,"Q14","Q",160.3435748,365,0,0,0,0,1,0,0,0,0
200150732,2009,"Male","D","Small","Employed",37,4,-50,1,5660,1,"Q3","Q",110.9836779,365,0,0,0,0,1,0,0,0,0
200150733,2009,"Female","C","Medium","Employed",33,15,-50,2,20640,1,"R39","R",234.675271,365,0,0,0,0,1,0,0,0,0
200150734,2009,"Male","D","Small","Self-employed",40,9,-40,1,8015,1,"L35","L",61.69063654,365,0,0,0,0,1,0,0,0,0
200150735,2009,"Male","D","Medium","Unemployed",18,20,0,8,38170,0,"L112","L",66.06668352,365,1,0,2551.3964908,0,1,1,2551.3964908,1,2551.3964908
200150736,2009,"Male","E","Small","Self-employed",32,9,50,1,12625,0,"Q48","Q",186.6850127,365,0,0,0,0,1,0,0,0,0
200150737,2009,"Male","B","Large","Retired",47,20,100,0,37615,1,"Q47","Q",208.6667182,365,0,0,0,0,1,0,0,0,0
200150738,2009,"Female","C","Small","Employed",19,8,0,2,8075,1,"R39","R",234.675271,365,0,0,0,0,1,0,0,0,0
200150739,2009,"Male","C","Medium","Housewife",28,4,120,2,43745,0,"M5","M",162.666477,291,1,0,66.453100648,0,0.797260273972603,1,66.453100648,1.25429553264605,83.3518272732646
200150740,2009,"Female","F","Large","Self-employed",29,2,50,5,22470,0,"L53","L",66.12046108,365,0,0,0,0,1,0,0,0,0
200150741,2009,"Male","D","Small","Employed",20,13,-10,15,12240,0,"M19","M",183.8950396,365,2,0,696.00636112,0,1,2,696.00636112,2,696.00636112
200150742,2009,"Female","E","Small","Unemployed",27,2,20,3,7610,1,"R30","R",296.4319078,365,0,0,0,0,1,0,0,0,0
200150743,2009,"Female","B","Large","Retired",55,11,-40,11,25115,1,"R27","R",250.8413259,365,0,0,0,0,1,0,0,0,0
200150744,2009,"Female","B","Small","Unemployed",23,5,-30,5,1115,0,"R21","R",275.2822626,365,1,0,309.81995637,0,1,1,309.81995637,1,309.81995637
200150745,2009,"Male","B","Medium","Employed",26,11,-20,12,20655,0,"T20","T",22.24129416,365,0,0,0,0,1,0,0,0,0
200150746,2009,"Male","B","Medium","Housewife",57,11,-40,1,16475,0,"L18","L",58.91132801,262,0,0,0,0,0.717808219178082,0,0,0,0
200150747,2009,"Female","B","Medium","Self-employed",35,17,140,2,26470,1,"O19","O",32.04149695,179,0,0,0,0,0.49041095890411,0,0,0,0
200150748,2009,"Male","E","Medium","Retired",70,12,-50,7,15860,1,"L90","L",92.10692821,299,0,0,0,0,0.819178082191781,0,0,0,0
200150749,2009,"Female","E","Medium","Unemployed",36,14,20,3,13435,0,"L41","L",70.87357842,365,0,0,0,0,1,0,0,0,0
200150750,2009,"Male","D","Large","Employed",34,12,-50,1,27430,0,"T31","T",35.78808354,365,0,0,0,0,1,0,0,0,0
200150751,2009,"Female","D","Small","Unemployed",25,12,20,6,27040,0,"N4","N",109.6318854,365,0,0,0,0,1,0,0,0,0
200150752,2009,"Male","D","Medium","Employed",18,14,0,0,10665,0,"M13","M",184.4785165,365,1,0,249.06322402,0,1,1,249.06322402,1,249.06322402
200150753,2009,"Male","D","Small","Housewife",32,13,-40,15,10565,0,"Q37","Q",148.5612071,365,0,0,0,0,1,0,0,0,0
200150754,2009,"Female","E","Small","Unemployed",35,8,-40,10,9780,1,"L82","L",57.0415314,365,0,0,0,0,1,0,0,0,0
200150755,2009,"Male","E","Large","Unemployed",40,12,-50,8,16060,1,"Q34","Q",212.4247054,365,0,0,0,0,1,0,0,0,0
200150756,2009,"Male","D","Small","Self-employed",20,9,30,13,48915,0,"Q26","Q",237.675525,365,1,1,857.07453737,1339.6313255,1,1,857.07453737,1,857.07453737
200150757,2009,"Female","A","Small","Housewife",34,12,-50,6,16130,1,"Q12","Q",167.9366556,365,0,0,0,0,1,0,0,0,0
200150758,2009,"Female","D","Medium","Employed",50,5,20,0,4080,1,"L105","L",60.07300249,365,0,0,0,0,1,0,0,0,0
200150759,2009,"Male","D","Medium","Employed",29,2,130,0,7230,1,"N7","N",88.95152383,365,0,0,0,0,1,0,0,0,0
200150760,2009,"Female","A","Small","Unemployed",23,17,-10,4,11195,1,"S17","S",20.53346329,365,0,0,0,0,1,0,0,0,0
200150761,2009,"Male","E","Large","Self-employed",47,8,-50,14,11035,0,"Q60","Q",112.4047945,365,0,0,0,0,1,0,0,0,0
200150762,2009,"Male","F","Medium","Self-employed",35,4,-50,5,23070,1,"L99","L",100.9312267,365,0,0,0,0,1,0,0,0,0
200150763,2009,"Male","E","Large","Employed",59,9,-10,1,20755,1,"Q31","Q",185.1345389,365,0,0,0,0,1,0,0,0,0
200150764,2009,"Male","C","Large","Employed",20,2,-10,9,7330,0,"Q36","Q",206.2302755,365,1,0,973.62537161,0,1,1,973.62537161,1,973.62537161
200150765,2009,"Male","B","Medium","Housewife",44,9,-50,0,6725,1,"Q63","Q",125.9456252,365,0,0,0,0,1,0,0,0,0
200150766,2009,"Female","C","Small","Housewife",23,9,70,8,33785,1,"U8","U",125.1320458,152,0,0,0,0,0.416438356164384,0,0,0,0
200150767,2009,"Male","C","Small","Employed",23,19,-20,7,13515,0,"R44","R",237.4189585,365,0,0,0,0,1,0,0,0,0
200150768,2009,"Female","A","Small","Housewife",24,7,10,12,5905,0,"M10","M",94.36462339,365,0,0,0,0,1,0,0,0,0
200150769,2009,"Male","C","Large","Unemployed",43,9,80,7,19390,1,"Q24","Q",222.735365,365,1,0,239.81269426,0,1,1,239.81269426,1,239.81269426
200150770,2009,"Female","E","Small","Housewife",28,15,-50,6,7045,1,"Q2","Q",123.0199289,365,0,0,0,0,1,0,0,0,0
200150771,2009,"Female","D","Medium","Housewife",33,6,-40,4,16905,1,"Q23","Q",205.4307964,365,0,0,0,0,1,0,0,0,0
200150772,2009,"Male","C","Small","Employed",28,15,-30,10,14610,1,"S24","S",23.10511703,365,0,0,0,0,1,0,0,0,0
200150773,2009,"Male","A","Small","Housewife",29,9,-20,15,49770,0,"R41","R",240.0004036,327,0,0,0,0,0.895890410958904,0,0,0,0
200150774,2009,"Female","D","Small","Unemployed",33,14,90,6,8085,1,"Q59","Q",95.69355223,365,1,0,115.63979696,0,1,1,115.63979696,1,115.63979696
200150775,2009,"Male","B","Large","Housewife",48,9,80,2,9620,0,"U3","U",94.65751646,365,1,0,393.60747816,0,1,1,393.60747816,1,393.60747816
200150776,2009,"Male","A","Medium","Self-employed",38,15,-50,2,26435,1,"M11","M",156.1042255,279,0,0,0,0,0.764383561643836,0,0,0,0
200150777,2009,"Male","A","Large","Employed",44,4,-50,15,45470,0,"Q50","Q",139.2056697,365,0,0,0,0,1,0,0,0,0
200150778,2009,"Female","A","Large","Employed",60,13,-50,2,27270,1,"U16","U",91.54176264,365,0,0,0,0,1,0,0,0,0
200150779,2009,"Male","D","Small","Self-employed",43,18,-40,6,23195,1,"R29","R",291.3194903,365,0,0,0,0,1,0,0,0,0
200150780,2009,"Male","C","Small","Unemployed",24,8,0,7,17185,1,"L120","L",59.22386837,365,0,0,0,0,1,0,0,0,0
200150781,2009,"Male","A","Small","Unemployed",18,14,0,1,2435,0,"Q60","Q",112.4047945,365,1,0,1256.7562893,0,1,1,1256.7562893,1,1256.7562893
200150782,2009,"Male","C","Large","Retired",47,3,-10,15,10730,1,"Q65","Q",77.73738533,365,0,0,0,0,1,0,0,0,0
200150783,2009,"Male","C","Large","Retired",52,7,-40,11,1410,0,"Q31","Q",185.1345389,365,0,0,0,0,1,0,0,0,0
200150784,2009,"Female","A","Small","Self-employed",21,11,80,1,32825,0,"T16","T",56.04309848,223,0,0,0,0,0.610958904109589,0,0,0,0
200150785,2009,"Male","A","Small","Unemployed",31,8,-50,10,8135,1,"S38","S",19.41025076,365,0,0,0,0,1,0,0,0,0
200150786,2009,"Female","A","Medium","Employed",18,1,0,2,27330,0,"N13","N",94.29603751,365,0,0,0,0,1,0,0,0,0
200150787,2009,"Male","B","Large","Housewife",50,5,-40,11,16730,1,"L15","L",54.19066433,365,0,0,0,0,1,0,0,0,0
200150788,2009,"Male","E","Medium","Self-employed",56,19,-30,0,19310,1,"Q36","Q",206.2302755,365,0,0,0,0,1,0,0,0,0
200150789,2009,"Male","B","Large","Housewife",46,3,10,3,7930,1,"U10","U",137.8873343,365,0,0,0,0,1,0,0,0,0
200150790,2009,"Male","F","Medium","Housewife",44,12,-50,10,22440,0,"T17","T",32.99314961,365,0,0,0,0,1,0,0,0,0
200150791,2009,"Female","A","Large","Self-employed",47,8,70,2,21430,1,"U7","U",103.9493988,365,0,0,0,0,1,0,0,0,0
200150792,2009,"Female","B","Medium","Housewife",45,17,40,0,13240,0,"L29","L",66.94554904,266,0,0,0,0,0.728767123287671,0,0,0,0
200150793,2009,"Male","B","Medium","Self-employed",31,11,-20,12,16875,0,"U11","U",59.32884362,365,0,0,0,0,1,0,0,0,0
200150794,2009,"Male","C","Medium","Self-employed",45,12,-30,8,14975,0,"N19","N",51.33277755,348,0,0,0,0,0.953424657534247,0,0,0,0
200150795,2009,"Female","C","Medium","Self-employed",25,8,0,4,29875,0,"S13","S",17.8799582,365,1,0,204.86113143,0,1,1,204.86113143,1,204.86113143
200150796,2009,"Female","E","Medium","Employed",36,5,30,5,9475,0,"U19","U",61.79475865,98,0,0,0,0,0.268493150684932,0,0,0,0
200150797,2009,"Male","F","Medium","Employed",27,11,10,13,17000,1,"Q17","Q",202.5335882,251,0,0,0,0,0.687671232876712,0,0,0,0
200150798,2009,"Male","B","Medium","Self-employed",53,13,-50,13,10365,0,"M16","M",129.4194752,365,1,0,2905.4872123,0,1,1,2905.4872123,1,2905.4872123
200150799,2009,"Male","E","Medium","Employed",56,11,-50,1,15005,1,"R50","R",223.3475567,365,0,0,0,0,1,0,0,0,0
200150800,2009,"Female","A","Medium","Housewife",70,11,40,6,45515,1,"U8","U",125.1320458,365,1,0,692.63673681,0,1,1,692.63673681,1,692.63673681
200150801,2009,"Male","B","Large","Housewife",33,6,-50,6,6440,0,"M4","M",190.0515645,365,0,0,0,0,1,0,0,0,0
200150802,2009,"Male","F","Small","Self-employed",31,2,-50,14,13640,0,"L29","L",66.94554904,365,0,0,0,0,1,0,0,0,0
200150803,2009,"Male","A","Large","Retired",64,10,-50,3,5085,1,"R4","R",185.8513852,365,0,0,0,0,1,0,0,0,0
200150804,2009,"Female","B","Large","Housewife",67,17,-50,11,22560,1,"L107","L",64.32860507,365,0,0,0,0,1,0,0,0,0
200150805,2009,"Female","C","Medium","Employed",42,16,-30,5,19460,0,"L124","L",64.09908451,365,0,0,0,0,1,0,0,0,0
200150806,2009,"Male","A","Small","Unemployed",35,18,-50,4,22700,1,"Q23","Q",205.4307964,215,0,0,0,0,0.589041095890411,0,0,0,0
200150807,2009,"Female","E","Small","Employed",40,16,-50,2,27985,0,"R22","R",270.4632326,220,0,0,0,0,0.602739726027397,0,0,0,0
200150808,2009,"Male","D","Medium","Employed",29,9,-40,5,1275,0,"R13","R",248.5121203,365,0,0,0,0,1,0,0,0,0
200150809,2009,"Female","A","Medium","Employed",48,13,150,5,9975,1,"T13","T",30.79695284,365,0,0,0,0,1,0,0,0,0
200150810,2009,"Female","E","Medium","Self-employed",40,14,-40,4,43910,0,"Q55","Q",126.1401885,365,0,0,0,0,1,0,0,0,0
200150811,2009,"Male","B","Medium","Employed",42,14,-50,8,6150,1,"L50","L",84.06770437,365,0,0,0,0,1,0,0,0,0
200150812,2009,"Female","E","Medium","Unemployed",48,13,-30,3,3055,1,"L80","L",32.72004014,365,0,1,0,119.2835533,1,0,0,0,0
200150813,2009,"Female","E","Medium","Self-employed",48,16,-40,2,31005,1,"S25","S",31.81625935,365,0,0,0,0,1,0,0,0,0
200150814,2009,"Female","A","Small","Housewife",40,15,-30,12,11985,1,"Q23","Q",205.4307964,365,0,0,0,0,1,0,0,0,0
200150815,2009,"Male","A","Medium","Self-employed",50,6,-40,1,13065,0,"Q38","Q",161.4389472,365,0,0,0,0,1,0,0,0,0
200150816,2009,"Female","A","Large","Self-employed",51,8,-50,0,10580,1,"Q33","Q",129.6690079,297,0,0,0,0,0.813698630136986,0,0,0,0
200150817,2009,"Female","B","Large","Employed",36,11,30,6,22080,1,"U15","U",59.40378524,232,1,1,96.168266366,3085.3118047,0.635616438356164,1,96.168266366,1.57327586206897,151.299212170647
200150818,2009,"Female","D","Small","Unemployed",28,10,-40,7,15575,0,"R44","R",237.4189585,365,0,1,0,11344.571854,1,0,0,0,0
200150819,2009,"Male","B","Medium","Unemployed",36,16,-30,7,26420,1,"Q20","Q",181.4165594,215,0,0,0,0,0.589041095890411,0,0,0,0
200150820,2009,"Male","B","Large","Housewife",53,9,-40,0,26660,1,"M22","M",153.4523215,365,0,0,0,0,1,0,0,0,0
200150821,2009,"Male","A","Large","Employed",60,6,20,8,27535,1,"N4","N",109.6318854,128,0,0,0,0,0.350684931506849,0,0,0,0
200150822,2009,"Male","F","Large","Retired",55,18,-30,8,8280,1,"M15","M",162.9324677,365,0,0,0,0,1,0,0,0,0
200150823,2009,"Male","A","Large","Housewife",73,20,-50,4,29235,1,"R33","R",297.3851697,365,1,1,1163.3200712,167.56439061,1,1,1163.3200712,1,1163.3200712
200150824,2009,"Male","D","Large","Unemployed",23,14,-20,4,19065,0,"R45","R",225.0430894,204,0,0,0,0,0.558904109589041,0,0,0,0
200150825,2009,"Female","B","Medium","Employed",33,15,-50,3,16225,0,"S28","S",20.55791809,365,0,0,0,0,1,0,0,0,0
200150826,2009,"Male","B","Large","Self-employed",43,18,20,4,25845,0,"Q43","Q",182.367931,365,0,0,0,0,1,0,0,0,0
200150827,2009,"Male","E","Small","Employed",34,17,10,4,25905,1,"R16","R",293.5560359,155,0,0,0,0,0.424657534246575,0,0,0,0
200150828,2009,"Male","D","Large","Retired",75,8,140,0,17840,1,"S34","S",29.94861261,147,0,0,0,0,0.402739726027397,0,0,0,0
200150829,2009,"Male","D","Medium","Housewife",40,11,-40,9,49165,1,"R25","R",270.874006,365,0,0,0,0,1,0,0,0,0
200150830,2009,"Female","B","Small","Housewife",51,11,-20,0,22920,1,"O25","O",38.35953437,365,0,0,0,0,1,0,0,0,0
200150831,2009,"Male","E","Large","Retired",62,16,-30,1,10145,1,"R49","R",208.8164363,108,0,0,0,0,0.295890410958904,0,0,0,0
200150832,2009,"Male","A","Large","Unemployed",36,10,-20,0,22735,1,"Q46","Q",174.6445246,365,0,0,0,0,1,0,0,0,0
200150833,2009,"Female","A","Medium","Unemployed",41,15,70,13,7605,0,"L53","L",66.12046108,365,0,1,0,4506.5991681,1,0,0,0,0
200150834,2009,"Male","B","Small","Unemployed",34,5,-40,0,22525,1,"L100","L",60.86038525,365,0,1,0,15577.867951,1,0,0,0,0
200150835,2009,"Male","C","Small","Employed",29,12,-10,8,41920,0,"S4","S",33.80619296,317,0,0,0,0,0.868493150684931,0,0,0,0
200150836,2009,"Male","E","Large","Retired",75,10,-50,7,30920,1,"R49","R",208.8164363,318,0,0,0,0,0.871232876712329,0,0,0,0
200150837,2009,"Male","C","Small","Employed",27,6,-10,0,2650,1,"N9","N",118.8510133,365,0,1,0,1145.828517,1,0,0,0,0
