"Gender","Age.ct","Age","Bonus","GroupOne","Density","Value","Insurancescore","Exppdays","Numtppd","Indtppd","ClaimSeverity"
"Male",28,"3","5","12",211.8309492,29130,0.117089059003542,365,0,0,NA
"Male",42,"5","1","17",51.55500772,46840,0.0551278388884485,365,0,0,NA
"Male",62,"9","2","17",139.637282,8740,0.0331899474490866,365,0,0,NA
"Male",36,"4","3","10",201.3918071,7840,0.106236040717202,365,1,2839.8099119,2839.8099119
"Female",49,"7","21","16",49.11503947,23560,0.0709831659491159,365,0,0,NA
"Female",25,"2","17","7",94.36462339,27505,0.363265031407907,365,1,439.73986589,439.73986589
"Female",56,"8","1","10",148.4945135,10590,0.0316400103371467,365,0,0,NA
"Male",65,"10","1","4",156.1042255,2830,0.0382420016416828,365,0,0,NA
"Male",69,"11","3","20",65.78489891,14710,0.0358160973700824,365,0,0,NA
"Male",70,"11","1","17",70.87357842,48135,0.0252076977628645,365,0,0,NA
"Male",70,"11","1","14",103.9493988,7120,0.027807105791859,365,0,0,NA
"Female",31,"3","2","19",160.3435748,44335,0.234738140735063,365,0,0,NA
"Male",32,"3","13","6",189.9730181,27025,0.175495978371808,365,0,0,NA
"Male",41,"5","3","19",33.96774033,5480,0.0493029168024142,365,0,0,NA
"Female",38,"5","10","9",30.37476431,7475,0.0744029022134755,365,0,0,NA
"Male",45,"6","3","13",250.8413259,10805,0.119093979224584,365,0,0,NA
"Male",44,"6","2","9",84.9609991,23505,0.0565898504149848,365,0,0,NA
"Male",25,"2","4","5",276.9950185,29530,0.296438423063746,365,0,0,NA
"Male",28,"3","1","9",87.83581964,12830,0.157785680353098,365,0,0,NA
"Male",59,"9","1","13",121.5870219,7135,0.0731266375434153,365,0,0,NA
"Female",22,"1","12","15",128.5434648,24600,0.370075779157908,298,0,0,NA
"Female",55,"8","1","19",95.69355223,16935,0.13593033797159,365,0,0,NA
"Male",22,"1","6","13",32.04149695,19090,0.192409621692148,365,0,0,NA
"Male",29,"3","1","9",40.0945365,24460,0.158559187672684,151,0,0,NA
"Female",34,"4","4","15",69.88926519,21440,0.07510341552957,365,0,0,NA
"Male",50,"7","21","17",17.999002,41825,0.050952930132168,365,1,538.68082699,538.68082699
"Female",28,"3","4","4",66.65715225,11435,0.102575403410787,365,0,0,NA
"Male",25,"2","15","14",103.9493988,37905,0.196840464641891,365,3,4127.2133467,1375.73778223333
"Female",35,"4","3","10",221.7063984,9525,0.14988046235504,107,0,0,NA
"Female",58,"9","1","4",48.57528403,11290,0.074450169223195,365,0,0,NA
"Female",36,"4","2","12",182.367931,10520,0.0894724454117848,365,0,0,NA
"Male",58,"9","1","13",128.5434648,20355,0.0403882953882253,365,0,0,NA
"Male",46,"6","3","20",125.9456252,23305,0.0922040571198657,148,0,0,NA
"Male",74,"11","1","14",124.3443471,6830,0.100207295452087,365,0,0,NA
"Female",32,"3","2","15",30.85366237,24395,0.102540709299456,365,0,0,NA
"Male",44,"6","1","11",133.2886429,18715,0.111385679719086,365,0,0,NA
"Male",44,"6","21","6",31.48099884,16195,0.0740488919192374,365,0,0,NA
"Male",74,"11","2","16",213.2556548,45900,0.123522047882055,92,0,0,NA
"Male",31,"3","7","18",44.92088199,22930,0.156295964078428,365,0,0,NA
"Female",33,"4","1","7",51.32331561,11570,0.0793537066138465,365,0,0,NA
"Female",44,"6","2","16",61.79475865,44935,0.0857568242431289,365,0,0,NA
"Male",70,"11","4","8",23.6720664,1385,0.0844273344976665,365,0,0,NA
"Female",69,"11","3","13",81.90993935,21305,0.0252076977628645,235,0,0,NA
"Female",30,"3","4","12",99.17167477,38395,0.0911790448075353,365,0,0,NA
"Female",33,"4","12","10",59.63322296,9015,0.0847454061424021,287,0,0,NA
"Male",29,"3","3","12",284.1301175,35610,0.240676514774447,338,0,0,NA
"Male",32,"3","2","11",237.4189585,18075,0.158171524990593,145,0,0,NA
"Male",50,"7","7","17",237.675525,20545,0.104410867973792,297,1,2212.9964046,2212.9964046
"Female",22,"1","3","2",160.3435748,7465,0.21260721146892,365,0,0,NA
"Female",22,"1","2","10",112.8034383,27800,0.212370092174951,204,0,0,NA
"Male",48,"7","2","16",72.01288299,9110,0.0565937684704262,146,0,0,NA
"Female",18,"1","6","9",27.92054451,25130,0.173962642280576,188,0,0,NA
"Female",44,"6","3","7",99.28308074,11210,0.156391549240749,365,0,0,NA
"Female",51,"7","3","13",206.2302755,2935,0.138406045830581,317,0,0,NA
"Female",28,"3","9","14",66.65715225,11945,0.101479267750487,365,0,0,NA
"Male",45,"6","1","10",64.09908451,13355,0.0671649406031469,365,0,0,NA
"Male",22,"1","3","11",147.9690558,26920,0.301131592217092,365,0,0,NA
"Female",48,"7","11","13",63.82886936,9710,0.0927888887998099,365,1,450.8411225,450.8411225
"Female",52,"7","2","15",36.54260314,19500,0.0866379367121698,365,0,0,NA
"Male",43,"6","19","4",77.68823268,3960,0.082497405391401,365,0,0,NA
"Male",18,"1","6","8",63.82886936,7185,0.262968170108817,365,0,0,NA
"Male",74,"11","1","9",122.4496948,39245,0.047348618397278,365,0,0,NA
"Male",41,"5","1","19",156.6298557,35715,0.112809162419125,365,0,0,NA
"Female",29,"3","14","13",65.2951547,2640,0.142097840801398,365,1,180.93198178,180.93198178
"Male",44,"6","1","9",37.83728202,13100,0.0900308257186253,365,0,0,NA
"Male",48,"7","8","19",100.833778,40330,0.0799783386636245,336,1,1859.9532988,1859.9532988
"Male",62,"9","1","4",109.6318854,9355,0.0355247418606644,365,0,0,NA
"Female",41,"5","1","14",99.28308074,5445,0.118490170431358,126,0,0,NA
"Male",48,"7","4","17",222.711392,49745,0.133268339293499,365,0,0,NA
"Female",33,"4","1","2",27.20106876,9670,0.0775786773915984,365,0,0,NA
"Female",32,"3","3","6",210.189841,22935,0.178713783899142,227,0,0,NA
"Male",28,"3","1","3",50.1264516,6140,0.1264443381558,365,0,0,NA
"Male",42,"5","1","1",61.56398846,1235,0.0551278388884485,365,0,0,NA
"Male",25,"2","9","17",100.3048589,47605,0.204827038461109,365,0,0,NA
"Female",56,"8","5","18",107.8170529,39100,0.103432841272202,365,0,0,NA
"Male",46,"6","3","1",100.9312267,8255,0.0264821008332065,365,0,0,NA
"Male",61,"9","2","8",260.3601885,8340,0.0580197706297811,365,0,0,NA
"Male",62,"9","2","14",100.9312267,28815,0.021123998846422,365,0,0,NA
"Female",53,"8","5","10",296.4319078,33125,0.148126481147566,365,0,0,NA
"Male",27,"2","3","9",32.99314961,11855,0.161845314513075,365,0,0,NA
"Male",36,"4","2","14",29.94861261,7420,0.0546082362484257,365,0,0,NA
"Male",47,"6","2","18",162.666477,36170,0.181950229760853,329,0,0,NA
"Male",48,"7","1","8",57.41329485,22175,0.0772418899566102,365,0,0,NA
"Male",29,"3","4","12",190.0515645,10015,0.254719017918753,365,2,293.50382518,146.75191259
"Female",24,"2","5","13",103.4727356,8340,0.242366408068625,365,0,0,NA
"Male",38,"5","3","9",237.4189585,9900,0.104430315460651,165,0,0,NA
"Female",55,"8","1","13",90.21472555,36030,0.0669733086447194,365,0,0,NA
"Female",39,"5","7","15",74.57233929,1435,0.0728301827939486,365,0,0,NA
"Male",42,"5","7","7",153.4523215,9220,0.135540646424216,171,0,0,NA
"Female",36,"4","6","8",200.6565503,18440,0.156158133199345,365,0,0,NA
"Female",51,"7","3","8",95.69355223,25580,0.0826313110355394,173,0,0,NA
"Male",48,"7","21","5",236.3993842,4300,0.107058724118271,316,0,0,NA
"Male",40,"5","3","11",201.6569069,8185,0.184848991325048,318,0,0,NA
"Female",47,"6","2","3",63.15287215,2325,0.093728396420141,193,0,0,NA
"Male",43,"6","8","13",71.66099406,25225,0.0726496618512521,212,0,0,NA
"Male",42,"5","2","1",137.8151761,10875,0.0951360402618063,365,0,0,NA
"Female",30,"3","16","13",139.2056697,9000,0.157890098958873,365,0,0,NA
"Female",37,"4","3","12",94.65751646,6775,0.102057285394689,365,0,0,NA
"Female",41,"5","1","8",26.14074792,14630,0.0754231128408114,365,0,0,NA
"Male",49,"7","2","12",223.3475567,15740,0.147771683062398,365,0,0,NA
"Male",25,"2","4","13",27.58599081,43050,0.113604210856884,365,0,0,NA
"Male",50,"7","2","13",25.22514012,10155,0.0583569982546497,365,0,0,NA
"Female",42,"5","2","4",139.2056697,15315,0.121915872492587,365,0,0,NA
"Male",54,"8","4","4",33.26093405,28055,0.0560744003560908,365,0,0,NA
"Male",28,"3","1","4",225.0430894,8630,0.273371580913713,365,0,0,NA
"Male",50,"7","15","7",37.45585227,7020,0.0825029603170709,365,0,0,NA
"Female",25,"2","13","12",23.9585495,6350,0.152403362502532,365,0,0,NA
"Male",43,"6","18","7",169.5291484,15365,0.129108527345432,263,0,0,NA
"Male",72,"11","1","11",73.18307109,20405,0.0923741204652693,365,0,0,NA
"Male",26,"2","10","12",62.72127383,22785,0.159246654432518,365,0,0,NA
"Male",55,"8","1","7",190.0515645,8630,0.0977863392964234,365,0,0,NA
"Female",24,"2","14","5",55.96459579,13105,0.144436816690172,365,0,0,NA
"Female",44,"6","3","12",32.4149606,15685,0.071589094181189,365,0,0,NA
"Male",46,"6","3","11",61.69063654,30885,0.0717624865000823,365,0,0,NA
"Male",65,"10","15","18",169.5291484,28750,0.0289449039753327,365,0,0,NA
"Male",68,"11","1","12",63.50810856,9820,0.0264301275293507,365,0,0,NA
"Male",45,"6","3","11",160.3435748,22915,0.144884833034484,344,0,0,NA
"Male",48,"7","1","11",38.06772,5460,0.0649618004303203,278,0,0,NA
"Male",19,"1","6","2",28.96459267,6565,0.227278253558688,340,0,0,NA
"Male",44,"6","2","8",99.43621052,33905,0.137823713127509,322,0,0,NA
"Male",19,"1","6","15",201.6569069,26445,0.25413545179449,365,0,0,NA
"Male",27,"2","7","6",123.0199289,1795,0.168752841187291,290,0,0,NA
"Male",48,"7","2","8",126.1401885,2615,0.134747592719975,365,0,0,NA
"Female",30,"3","6","5",178.2443114,7095,0.175153524591096,232,1,975.04812705,975.04812705
"Male",44,"6","2","18",114.1467007,29575,0.117506434868789,365,0,0,NA
"Female",18,"1","6","7",64.09908451,8400,0.192446786445544,365,0,0,NA
"Male",46,"6","3","11",32.04149695,21075,0.0878853083465127,365,0,0,NA
"Male",29,"3","7","8",275.2822626,11690,0.214875377578995,365,1,1534.1202697,1534.1202697
"Male",31,"3","1","6",25.62227499,6445,0.0840230731262924,365,0,0,NA
"Male",35,"4","1","2",84.9609991,24880,0.0655935413122688,365,0,0,NA
"Male",30,"3","6","19",141.0368682,49820,0.187682421135172,178,0,0,NA
"Male",42,"5","18","16",53.43201088,20490,0.0875008852004591,365,0,0,NA
"Male",32,"3","13","20",211.8309492,29225,0.126099507125561,365,1,940.87679009,940.87679009
"Male",43,"6","3","4",99.57981885,2460,0.0726496618512521,365,0,0,NA
"Female",20,"1","6","5",73.25249905,1980,0.175778439811531,365,0,0,NA
"Male",74,"11","1","14",29.1257717,13010,0.0288719368619435,110,0,0,NA
"Male",33,"4","11","13",32.04149695,2440,0.0596004400363375,176,0,0,NA
"Male",20,"1","4","8",26.7213619,19090,0.203097611991443,365,0,0,NA
"Male",18,"1","6","7",118.8510133,10485,0.256692193216657,231,0,0,NA
"Male",53,"8","2","15",213.2556548,15920,0.0377704612510054,365,0,0,NA
"Female",24,"2","7","8",270.7883545,6130,0.308154905025404,309,2,4809.8370444,2404.9185222
"Female",20,"1","6","11",207.1446249,10780,0.301131592217092,365,0,0,NA
"Female",57,"8","12","4",44.79860971,29000,0.0485927763430581,169,0,0,NA
"Male",44,"6","11","13",112.8034383,2590,0.0709024734454155,365,0,0,NA
"Male",54,"8","3","5",212.4247054,16395,0.0726948968727146,365,0,0,NA
"Female",52,"7","1","5",31.98800317,9280,0.0209925863788727,365,0,0,NA
"Male",33,"4","6","14",63.5211087,10350,0.0913554633922526,365,0,0,NA
"Male",67,"10","6","16",76.50537468,5005,0.0652842301780849,365,0,0,NA
"Female",26,"2","6","19",31.49128874,13285,0.174227716880876,267,1,595.8322932,595.8322932
"Male",45,"6","3","8",253.6198858,1925,0.144781629487791,365,0,0,NA
"Male",59,"9","3","13",72.01288299,17810,0.0540323692021708,365,0,0,NA
"Female",53,"8","2","1",73.65271862,12805,0.0279964537571123,365,0,0,NA
"Male",36,"4","12","13",61.30612555,1975,0.0629769362944843,365,0,0,NA
"Female",18,"1","6","8",156.1042255,19965,0.282951801440088,365,0,0,NA
"Male",28,"3","1","10",260.3601885,22070,0.187014105665288,365,1,797.38688841,797.38688841
"Male",60,"9","1","17",20.55791809,23440,0.058922928872908,365,0,0,NA
"Male",33,"4","1","3",260.3601885,21725,0.134624462066876,365,0,0,NA
"Male",25,"2","1","19",205.4307964,24990,0.183872855645645,365,0,0,NA
"Male",45,"6","2","3",74.57233929,3775,0.0968170299285802,324,1,2104.3826722,2104.3826722
"Male",36,"4","3","11",76.50537468,27715,0.060898004888762,365,0,0,NA
"Male",31,"3","18","5",68.9093508,5100,0.123056907490334,365,0,0,NA
"Male",45,"6","21","9",91.45292269,7705,0.122769638057477,365,0,0,NA
"Female",28,"3","6","9",36.25444122,15660,0.155525355043265,365,0,0,NA
"Male",32,"3","7","17",32.6541392,25165,0.0914534928664982,365,0,0,NA
"Female",20,"1","6","7",126.1401885,10130,0.295674664066298,149,0,0,NA
"Female",35,"4","5","1",34.88186234,23145,0.0961793964720446,365,0,0,NA
"Male",27,"2","11","11",27.50305391,12565,0.134592258582001,365,0,0,NA
"Male",24,"2","2","10",22.24129416,3030,0.141676652154018,161,0,0,NA
"Male",28,"3","13","18",61.69063654,24465,0.127081701782063,267,0,0,NA
"Male",33,"4","7","12",25.26137811,5740,0.0594486856973807,365,0,0,NA
"Male",33,"4","8","4",36.14074742,11390,0.0540230058744604,365,0,0,NA
"Female",29,"3","1","14",272.9669948,23150,0.197038529393107,201,0,0,NA
"Male",49,"7","3","15",112.8034383,7180,0.0601674574449112,145,0,0,NA
"Male",46,"6","3","8",156.6298557,13155,0.172916654560854,223,0,0,NA
"Male",59,"9","6","17",94.29603751,20260,0.0317859593480639,365,0,0,NA
"Male",56,"8","1","5",67.56457622,6275,0.0869289150056751,365,0,0,NA
"Female",22,"1","4","2",200.6565503,11960,0.40758232752591,92,0,0,NA
"Male",41,"5","7","8",28.38649426,6495,0.0813127200376409,365,0,0,NA
"Female",69,"11","3","12",276.3355652,11005,0.117545520942239,365,0,0,NA
"Male",27,"2","10","7",248.5121203,19395,0.290459421859659,319,0,0,NA
"Female",41,"5","3","14",87.83581964,17150,0.0846855596083319,365,0,0,NA
"Female",33,"4","3","9",248.5121203,19485,0.175498968644785,278,0,0,NA
"Male",18,"1","6","10",66.76541883,9420,0.262038886313405,113,1,26.518378564,26.518378564
"Female",43,"6","1","16",64.32860507,16105,0.082497405391401,365,0,0,NA
"Female",53,"8","3","15",55.96459579,23010,0.102319897235785,365,0,0,NA
"Female",39,"5","21","9",211.8309492,9350,0.114661908281801,298,0,0,NA
"Male",58,"9","3","16",156.1042255,3970,0.0849269021739078,365,0,0,NA
"Male",61,"9","3","16",141.0368682,17795,0.126016816901786,365,0,0,NA
"Female",42,"5","10","17",25.83086908,13190,0.0980163929701074,365,0,0,NA
"Male",75,"11","1","17",206.2302755,18830,0.0449047375289433,120,0,0,NA
"Female",40,"5","12","14",63.89430992,5385,0.0676454256147699,365,0,0,NA
"Male",43,"6","5","13",184.4785165,17700,0.14717453735306,365,1,319.52032042,319.52032042
"Male",35,"4","15","14",275.0923407,46650,0.133236692146435,365,1,791.72120878,791.72120878
"Male",29,"3","1","19",181.4165594,35300,0.209030925184034,141,0,0,NA
"Female",32,"3","7","15",33.29429778,23635,0.101639030921787,365,0,0,NA
"Male",66,"10","1","13",76.98652096,8765,0.0282425413637796,156,0,0,NA
"Male",44,"6","3","9",223.3085718,4670,0.146180613171433,365,0,0,NA
"Male",27,"2","9","4",137.8151761,9845,0.255270197057089,365,2,2000.6986494,1000.3493247
"Male",40,"5","1","7",30.85366237,23740,0.0704667393293011,97,0,0,NA
"Male",35,"4","5","18",62.06252553,6130,0.0885926727991998,365,0,0,NA
"Male",22,"1","10","2",31.49128874,16715,0.177059673954995,365,0,0,NA
"Female",40,"5","7","14",166.5549379,13305,0.0864807526605667,176,0,0,NA
"Female",35,"4","8","6",72.01288299,5885,0.0968085347863768,365,0,0,NA
"Female",26,"2","13","16",73.85052034,4270,0.211516369273147,365,0,0,NA
"Female",54,"8","13","10",149.997808,9295,0.097473029306685,365,0,0,NA
"Male",51,"7","1","11",129.6779531,47340,0.0772546915327438,365,0,0,NA
"Male",54,"8","8","11",129.8552354,8610,0.0849698859032764,338,0,0,NA
"Male",32,"3","5","5",147.9690558,14040,0.137324125793342,365,0,0,NA
"Male",56,"8","7","2",139.637282,7665,0.11125428017636,365,0,0,NA
"Male",61,"9","2","14",66.11361207,29035,0.0247876068161075,154,0,0,NA
"Male",21,"1","4","11",71.71655605,4850,0.164584590425722,365,0,0,NA
"Male",35,"4","6","2",20.55791809,1920,0.0595153555664453,365,0,0,NA
"Male",21,"1","10","16",190.0515645,2570,0.383117855255893,365,1,1916.5901097,1916.5901097
"Female",46,"6","3","12",99.6400095,9445,0.10781372085705,365,0,0,NA
"Male",24,"2","6","17",30.62119248,29065,0.14338513013151,365,0,0,NA
"Male",73,"11","1","10",106.5803023,28385,0.0273666866847214,365,0,0,NA
"Male",26,"2","12","19",239.4551701,12510,0.25246821207008,365,4,2368.615691,592.15392275
"Female",28,"3","4","6",240.0004036,6220,0.219751804545552,365,0,0,NA
"Female",44,"6","1","9",201.6569069,9300,0.167858643219106,365,0,0,NA
"Male",43,"6","17","9",256.6405915,18685,0.152325750180074,365,0,0,NA
"Male",62,"9","2","7",75.62345843,13165,0.021123998846422,226,0,0,NA
"Female",34,"4","11","17",57.41329485,22880,0.0645668913446557,365,0,0,NA
"Female",33,"4","17","12",249.8117276,25710,0.125092058013447,365,1,144.02230683,144.02230683
"Female",65,"10","3","5",37.63520484,1020,0.0174566396655182,365,0,0,NA
"Male",68,"11","3","19",148.4018477,15095,0.0923741204652693,365,0,0,NA
"Female",24,"2","1","14",32.99314961,12535,0.164545385306409,365,0,0,NA
"Male",40,"5","10","4",202.5335882,5925,0.0864807526605667,263,0,0,NA
"Male",31,"3","10","11",67.42478707,40265,0.16834843648975,365,0,0,NA
"Male",29,"3","1","2",201.3918071,2885,0.198199368468997,365,0,0,NA
"Female",46,"6","4","14",59.92134979,14490,0.0411269085728644,365,0,0,NA
"Male",29,"3","13","11",51.55500772,46995,0.127081701782063,208,0,0,NA
"Female",35,"4","1","20",61.94412023,19180,0.113730849140543,365,0,0,NA
"Male",40,"5","1","9",24.11879116,1910,0.0782419707017665,365,0,0,NA
"Male",50,"7","3","10",51.09148195,6445,0.0649618004303203,365,0,0,NA
"Male",57,"8","11","16",32.99314961,19905,0.0716961182445427,210,0,0,NA
"Female",36,"4","3","6",156.1042255,11070,0.118647433179837,365,0,0,NA
"Male",30,"3","6","10",65.3447011,41125,0.115670393635501,365,0,0,NA
"Male",40,"5","1","15",99.57981885,25595,0.0752837992798765,305,0,0,NA
"Female",54,"8","4","8",17.999002,27055,0.0499508306831202,365,0,0,NA
"Male",58,"9","1","18",225.1417422,7975,0.0526603591435645,365,0,0,NA
"Male",46,"6","1","5",64.09908451,5665,0.0684143868186336,239,0,0,NA
"Male",35,"4","13","13",60.91112257,12495,0.0784368074615102,111,0,0,NA
"Male",40,"5","15","2",236.3993842,25455,0.124927463957831,365,0,0,NA
"Male",19,"1","5","12",27.68609024,17595,0.22509129981706,365,0,0,NA
"Male",74,"11","2","9",40.08261306,18620,0.0262113580317162,144,0,0,NA
"Male",28,"3","1","17",32.9239514,30255,0.110084261628701,365,0,0,NA
"Female",54,"8","1","19",207.1446249,6785,0.0765300311060552,365,0,0,NA
"Male",29,"3","6","13",272.9669948,41245,0.229425687868124,365,0,0,NA
"Female",48,"7","2","11",34.15043101,15070,0.0252210039979124,365,0,0,NA
"Male",31,"3","1","5",284.1301175,12630,0.197038529393107,365,0,0,NA
"Female",32,"3","1","17",239.4551701,14455,0.169872606364886,180,0,0,NA
"Male",38,"5","1","11",33.67123926,3230,0.0735925308886931,365,0,0,NA
"Male",31,"3","20","16",190.0515645,20965,0.220155030369122,117,1,1102.2131721,1102.2131721
"Female",39,"5","7","5",290.1327193,13670,0.150412066085122,365,0,0,NA
"Female",32,"3","4","11",168.6499611,7615,0.150136781809912,279,0,0,NA
"Female",42,"5","2","11",123.0199289,1975,0.135303486321336,365,0,0,NA
"Male",23,"2","3","7",88.29014956,14955,0.164853628863796,242,0,0,NA
"Female",23,"2","20","5",95.69355223,8295,0.253910569147375,365,0,0,NA
"Female",43,"6","5","5",124.3443471,3340,0.1015536372897,99,0,0,NA
"Male",48,"7","7","13",31.06929242,7355,0.0812612313634938,365,0,0,NA
"Male",53,"8","2","16",63.53336338,29975,0.02614583779566,365,0,0,NA
"Male",58,"9","1","13",259.0040603,16705,0.124769073510541,365,1,151.58251493,151.58251493
"Female",28,"3","10","2",76.98652096,9385,0.160185568072352,365,0,0,NA
"Female",33,"4","2","13",68.9093508,48015,0.0847454061424021,365,0,0,NA
"Male",27,"2","12","13",23.6720664,28750,0.218650484673996,365,0,0,NA
"Female",38,"5","3","16",24.11879116,11020,0.077091991416542,365,0,0,NA
"Male",48,"7","2","16",60.86038525,24020,0.0706047411755341,365,0,0,NA
"Male",23,"2","6","13",65.3447011,19215,0.214832703881271,365,0,0,NA
"Female",40,"5","15","15",57.29188508,14310,0.0801110633916855,365,0,0,NA
"Male",72,"11","1","1",94.29603751,5280,0.0460724489583128,365,0,0,NA
"Male",53,"8","4","19",59.92134979,41305,0.0763867049096275,365,0,0,NA
"Male",62,"9","2","16",37.59594224,3605,0.0602233469334854,365,0,0,NA
"Male",57,"8","12","8",36.25444122,5380,0.0673336799141146,232,0,0,NA
"Female",43,"6","3","12",125.1320458,6910,0.0847348973537316,365,0,0,NA
